MonthYear,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,Sales units,Turnover,Opening hours,class1,class2,class3
5.2017,France,79785.0,Paris (II),5.0,Fruits & Vegetables,2438.925,212435.0,446496.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),6.0,Meat,7370.274,1702185.0,8568195.0,Type A,good,1,1
5.2017,France,79785.0,Paris (II),13.0,Food,18051.192,3209625.0,13798497.0,Type A,good,1,1
5.2017,France,79785.0,Paris (II),7.0,Clothing,5919.507,163615.0,1283133.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),8.0,Household,1721.409,47680.0,350049.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),9.0,Hardware,1529.442,53950.0,437544.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),14.0,Non Food,9170.358,265245.0,2031177.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),15.0,Admin,4289.361,195.0,0.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),12.0,Checkout,6935.988,3474870.0,14588427.0,Type A,good,1,1
5.2017,France,79785.0,Paris (II),16.0,Customer Services,3269.733,195.0,0.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),11.0,Delivery,2341.368,220490.0,1064235.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),17.0,others,1586.088,195.0,0.0,Type A,bad,0,0
5.2017,France,79785.0,Paris (II),18.0,all,45644.088,3474870.0,17001972.0,Type A,good,1,1
5.2017,France,63354.0,Marseille,1.0,Dry,3600.168,515410.0,213006.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,2.0,Frozen,1944.846,104430.0,7494.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,3.0,other,47.205,567300.0,879804.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,4.0,Fish,1573.5,471500.0,854322.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,5.0,Fruits & Vegetables,3124.971,234455.0,509571.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,6.0,Meat,10265.514,1999535.0,9463662.0,Type A,good,1,1
5.2017,France,63354.0,Marseille,13.0,Food,20556.204,3892630.0,14163528.0,Type A,good,1,1
5.2017,France,63354.0,Marseille,7.0,Clothing,6268.824,274050.0,1968948.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,8.0,Household,3386.172,51665.0,437790.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,9.0,Hardware,3625.344,65970.0,504480.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,14.0,Non Food,13280.34,391685.0,3014304.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,15.0,Admin,5353.047,200.0,0.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,12.0,Checkout,9651.849,4284315.0,16310385.0,Type A,good,1,1
5.2017,France,63354.0,Marseille,16.0,Customer Services,4773.999,200.0,0.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,11.0,Delivery,5422.281,589640.0,1990398.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,17.0,others,1117.185,200.0,0.0,Type A,bad,0,0
5.2017,France,63354.0,Marseille,18.0,all,60154.905,4284315.0,18061905.0,Type A,good,1,1
5.2017,France,85124.0,Lyon,1.0,Dry,4141.452,641240.0,2521704.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,2.0,Frozen,3216.234,117450.0,801099.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,3.0,other,47.205,618835.0,1129155.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,4.0,Fish,1428.738,498365.0,1150497.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,5.0,Fruits & Vegetables,3889.692,266190.0,669057.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,6.0,Meat,10715.535,1624055.0,5266929.0,Type B,good,1,1
5.2017,France,85124.0,Lyon,13.0,Food,23438.856,3766135.0,11163498.0,Type B,good,1,1
5.2017,France,85124.0,Lyon,7.0,Clothing,6523.731,250255.0,1951209.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,8.0,Household,1661.616,52205.0,491952.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,9.0,Hardware,2863.77,56590.0,434832.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,14.0,Non Food,11049.117,359050.0,2891892.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,15.0,Admin,6221.619,205.0,0.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,12.0,Checkout,7036.692,4125185.0,13832628.0,Type B,good,1,1
5.2017,France,85124.0,Lyon,16.0,Customer Services,3804.723,205.0,0.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,11.0,Delivery,5510.397,623450.0,2619552.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,17.0,others,2360.25,205.0,0.0,Type B,bad,0,0
5.2017,France,85124.0,Lyon,18.0,all,59421.654,4125185.0,17222013.0,Type B,good,1,1
5.2017,France,73422.0,Bordeaux,1.0,Dry,4188.657,801505.0,3138045.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,2.0,Frozen,2910.975,142075.0,953022.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,3.0,other,47.205,732040.0,1270125.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,4.0,Fish,2684.391,653070.0,1181790.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,5.0,Fruits & Vegetables,6375.822,356265.0,786549.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,6.0,Meat,12650.94,2386305.0,8730435.0,Type A,good,1,1
5.2017,France,73422.0,Bordeaux,13.0,Food,28857.99,5071260.0,1026273.0,Type A,bad,0,1
5.2017,France,73422.0,Bordeaux,7.0,Clothing,10740.711,309720.0,2376357.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,8.0,Household,3587.58,84025.0,764331.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,9.0,Hardware,2800.83,82900.0,659649.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,14.0,Non Food,17129.121,476645.0,3896463.0,Type A,good,1,0
5.2017,France,73422.0,Bordeaux,15.0,Admin,5652.012,210.0,0.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,12.0,Checkout,10740.711,5547905.0,19518465.0,Type A,good,1,1
5.2017,France,73422.0,Bordeaux,16.0,Customer Services,4670.148,210.0,0.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,11.0,Delivery,3376.731,329410.0,1269528.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,17.0,others,1721.409,210.0,0.0,Type A,bad,0,0
5.2017,France,73422.0,Bordeaux,18.0,all,72148.122,5547905.0,20480112.0,Type A,good,1,1
5.2017,France,91973.0,Nantes,1.0,Dry,2136.813,481970.0,1827876.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,2.0,Frozen,3279.174,102070.0,683145.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,3.0,other,47.205,517260.0,865287.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,4.0,Fish,1016.481,306590.0,580569.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,5.0,Fruits & Vegetables,2099.049,185390.0,400680.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,6.0,Meat,6089.445,1357770.0,4145013.0,Type B,good,1,1
5.2017,France,91973.0,Nantes,13.0,Food,14668.167,2951050.0,8986662.0,Type B,good,1,1
5.2017,France,91973.0,Nantes,7.0,Clothing,3323.232,121575.0,913596.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,8.0,Household,966.129,32875.0,279525.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,9.0,Hardware,1491.678,29500.0,231480.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,14.0,Non Food,5781.039,183950.0,1410978.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,15.0,Admin,4928.202,215.0,0.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,12.0,Checkout,5013.171,3135000.0,9854544.0,Type B,good,1,1
5.2017,France,91973.0,Nantes,16.0,Customer Services,3845.634,215.0,0.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,11.0,Delivery,0,0.0,0.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,17.0,others,1501.119,215.0,0.0,Type B,bad,0,0
5.2017,France,91973.0,Nantes,18.0,all,35737.332,3135000.0,10088436.0,Type B,good,1,1
5.2017,Belgium,19340.0,Brussels (I),1.0,Dry,3776.4,447425.0,2014587.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),2.0,Frozen,2284.722,78785.0,471429.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),3.0,other,47.205,701775.0,1080942.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),4.0,Fish,1929.111,482170.0,967827.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),5.0,Fruits & Vegetables,1696.233,220160.0,526875.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),6.0,Meat,8415.078,1873100.0,6965667.0,Type A,good,1,1
5.2017,Belgium,19340.0,Brussels (I),13.0,Food,18148.749,3803415.0,12253839.0,Type A,good,1,1
5.2017,Belgium,19340.0,Brussels (I),7.0,Clothing,5412.84,171135.0,1509414.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),8.0,Household,1469.649,39485.0,358872.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),9.0,Hardware,1309.152,31665.0,273348.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),14.0,Non Food,8191.641,242285.0,1943397.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),15.0,Admin,4780.293,220.0,0.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),12.0,Checkout,6180.708,4045700.0,14203884.0,Type A,good,1,1
5.2017,Belgium,19340.0,Brussels (I),16.0,Customer Services,3266.586,220.0,0.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),11.0,Delivery,450.021,0.0,0.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),17.0,others,31.47,220.0,0.0,Type A,bad,0,0
5.2017,Belgium,19340.0,Brussels (I),18.0,all,41049.468,4045700.0,15191835.0,Type A,good,1,1
5.2017,Belgium,76852.0,Brussels (II),1.0,Dry,3867.663,666995.0,3274362.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),2.0,Frozen,1954.287,126325.0,828837.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),3.0,other,47.205,957190.0,1690395.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),4.0,Fish,2102.196,748495.0,1465386.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),5.0,Fruits & Vegetables,3788.988,342625.0,778845.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),6.0,Meat,13506.924,2374020.0,9949200.0,Type A,good,1,1
5.2017,Belgium,76852.0,Brussels (II),13.0,Food,25267.263,5215650.0,18213462.0,Type A,good,1,1
5.2017,Belgium,76852.0,Brussels (II),7.0,Clothing,7782.531,269375.0,2137164.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),8.0,Household,1680.498,67510.0,630669.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),9.0,Hardware,3165.882,61375.0,500904.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),14.0,Non Food,12628.911,398260.0,3058476.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),15.0,Admin,5249.196,225.0,0.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),12.0,Checkout,11508.579,5613910.0,21809157.0,Type A,good,1,1
5.2017,Belgium,76852.0,Brussels (II),16.0,Customer Services,2479.836,225.0,0.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),17.0,others,31.47,225.0,0.0,Type A,bad,0,0
5.2017,Belgium,76852.0,Brussels (II),18.0,all,57165.255,5613910.0,2194080.0,Type A,bad,0,1
5.2017,Belgium,73762.0,Antwerp,1.0,Dry,4311.39,915750.0,4221909.0,Type A,good,1,0
5.2017,Belgium,73762.0,Antwerp,2.0,Frozen,2772.507,181065.0,1155267.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,3.0,other,47.205,970870.0,2138766.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,4.0,Fish,3467.994,729615.0,1671000.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,5.0,Fruits & Vegetables,6605.553,380210.0,901983.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,6.0,Meat,12962.493,2454385.0,9749352.0,Type A,good,1,1
5.2017,Belgium,73762.0,Antwerp,13.0,Food,30167.142,5631895.0,19314546.0,Type A,good,1,1
5.2017,Belgium,73762.0,Antwerp,7.0,Clothing,7124.808,274740.0,2096676.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,8.0,Household,2262.693,66250.0,613098.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,9.0,Hardware,2829.153,46015.0,407436.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,14.0,Non Food,12216.654,387005.0,2955138.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,15.0,Admin,6152.385,230.0,0.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,12.0,Checkout,10652.595,6018900.0,23159118.0,Type A,good,1,1
5.2017,Belgium,73762.0,Antwerp,16.0,Customer Services,5409.693,230.0,0.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,17.0,others,2026.668,230.0,0.0,Type A,bad,0,0
5.2017,Belgium,73762.0,Antwerp,18.0,all,66625.137,6018900.0,22669524.0,Type A,good,1,1
5.2017,Sweden,81473.0,Stockholm,1.0,Dry,5403.399,803405.0,3720321.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,2.0,Frozen,4355.448,223050.0,1391892.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,3.0,other,47.205,1144075.0,1675803.0,Type A,bad,0,1
5.2017,Sweden,81473.0,Stockholm,4.0,Fish,3342.114,946535.0,1648356.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,5.0,Fruits & Vegetables,5022.612,491105.0,99057.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,6.0,Meat,15524.151,3384025.0,16810317.0,Type A,good,1,1
5.2017,Sweden,81473.0,Stockholm,13.0,Food,33694.929,6992195.0,24871434.0,Type A,good,1,1
5.2017,Sweden,81473.0,Stockholm,7.0,Clothing,11023.941,367740.0,2745453.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,8.0,Household,1724.556,75870.0,2370.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,9.0,Hardware,3477.435,63155.0,492423.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,14.0,Non Food,16225.932,506765.0,3746889.0,Type A,good,1,0
5.2017,Sweden,81473.0,Stockholm,15.0,Admin,6822.696,235.0,0.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,12.0,Checkout,14907.339,7498960.0,29076105.0,Type A,good,1,1
5.2017,Sweden,81473.0,Stockholm,16.0,Customer Services,5743.275,235.0,0.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,17.0,others,3864.516,235.0,0.0,Type A,bad,0,0
5.2017,Sweden,81473.0,Stockholm,18.0,all,81258.687,7498960.0,30025632.0,Type A,good,1,1
5.2017,Sweden,90992.0,Malmö,1.0,Dry,3704.019,670190.0,2928810.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,2.0,Frozen,1859.877,103830.0,718083.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,3.0,other,47.205,580320.0,990279.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,4.0,Fish,1652.175,459735.0,793539.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,5.0,Fruits & Vegetables,2785.095,272565.0,1665.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,6.0,Meat,10230.897,1916770.0,9171327.0,Type A,good,1,1
5.2017,Sweden,90992.0,Malmö,13.0,Food,20279.268,4003410.0,14988912.0,Type A,good,1,1
5.2017,Sweden,90992.0,Malmö,7.0,Clothing,4953.378,195315.0,1565181.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,8.0,Household,1390.974,56920.0,486867.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,9.0,Hardware,1589.235,48300.0,380928.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,14.0,Non Food,7933.587,300535.0,2338476.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,15.0,Admin,4109.982,240.0,0.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,12.0,Checkout,8783.277,4303945.0,17193795.0,Type A,good,1,1
5.2017,Sweden,90992.0,Malmö,16.0,Customer Services,3323.232,240.0,0.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,17.0,others,2253.252,240.0,0.0,Type A,bad,0,0
5.2017,Sweden,90992.0,Malmö,18.0,all,46682.598,4303945.0,17282016.0,Type A,good,1,1
5.2017,Sweden,29650.0,Gothenburg,1.0,Dry,3068.325,453610.0,1857846.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,2.0,Frozen,2243.811,82640.0,502995.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,3.0,other,47.205,563615.0,705702.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,4.0,Fish,1828.407,363720.0,629817.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,5.0,Fruits & Vegetables,3134.412,258090.0,461520.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,6.0,Meat,9494.499,1775580.0,7738404.0,Type A,good,1,1
5.2017,Sweden,29650.0,Gothenburg,13.0,Food,19816.659,3497255.0,11767281.0,Type A,good,1,1
5.2017,Sweden,29650.0,Gothenburg,7.0,Clothing,4418.388,189360.0,1297008.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,8.0,Household,1759.173,51665.0,40782.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,9.0,Hardware,1818.966,55240.0,468561.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,14.0,Non Food,7996.527,296265.0,2233416.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,15.0,Admin,4147.746,245.0,0.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,12.0,Checkout,6668.493,3793520.0,14025312.0,Type A,good,1,1
5.2017,Sweden,29650.0,Gothenburg,16.0,Customer Services,4506.504,245.0,0.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,17.0,others,2640.333,245.0,0.0,Type A,bad,0,0
5.2017,Sweden,29650.0,Gothenburg,18.0,all,45776.262,3793520.0,13823949.0,Type A,good,1,1
,,,,,,,,,,bad,0,0
6.2017,United Kingdom,88253.0,London (I),1.0,Dry,2715.861,341220.0,1443366.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),2.0,Frozen,1025.922,70670.0,395772.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),3.0,other,47.205,456405.0,634425.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),4.0,Fish,1189.566,374335.0,60054.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),5.0,Fruits & Vegetables,1315.446,199445.0,42909.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),6.0,Meat,6794.373,1809770.0,5639133.0,Type A,good,1,1
6.2017,United Kingdom,88253.0,London (I),13.0,Food,13088.373,3251845.0,9706794.0,Type A,good,1,1
6.2017,United Kingdom,88253.0,London (I),7.0,Clothing,3880.251,180260.0,1674336.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),8.0,Household,1488.531,57250.0,454458.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),9.0,Hardware,1938.552,68710.0,469824.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),14.0,Non Food,7307.334,306220.0,2512905.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),15.0,Admin,3304.35,0.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),12.0,Checkout,4975.407,3558065.0,12362163.0,Type A,good,1,1
6.2017,United Kingdom,88253.0,London (I),16.0,Customer Services,3011.679,0.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),17.0,others,1787.496,0.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,88253.0,London (I),18.0,all,33474.639,3558065.0,11118711.0,Type A,good,1,1
6.2017,United Kingdom,38976.0,Manchester,1.0,Dry,1733.997,682205.0,2830248.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,2.0,Frozen,4333.419,199485.0,1196763.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,3.0,other,47.205,1099270.0,1724454.0,Type A,bad,0,1
6.2017,United Kingdom,38976.0,Manchester,4.0,Fish,2448.366,1081120.0,2017242.0,Type A,bad,0,1
6.2017,United Kingdom,38976.0,Manchester,5.0,Fruits & Vegetables,7216.071,507315.0,1559976.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,6.0,Meat,12374.004,3237600.0,11672220.0,Type A,good,1,1
6.2017,United Kingdom,38976.0,Manchester,13.0,Food,28153.062,6806995.0,19939548.0,Type A,good,1,1
6.2017,United Kingdom,38976.0,Manchester,7.0,Clothing,6303.441,370850.0,3191793.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,8.0,Household,1633.293,67505.0,532587.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,9.0,Hardware,1888.2,61685.0,500505.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,14.0,Non Food,9824.934,500040.0,4211157.0,Type A,good,1,0
6.2017,United Kingdom,38976.0,Manchester,15.0,Admin,5025.759,5.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,12.0,Checkout,11237.937,7307035.0,24421083.0,Type A,good,1,1
6.2017,United Kingdom,38976.0,Manchester,16.0,Customer Services,4755.117,5.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,17.0,others,1872.465,5.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,38976.0,Manchester,18.0,all,60869.274,7307035.0,25939173.0,Type A,good,1,1
6.2017,United Kingdom,17647.0,Liverpool,1.0,Dry,1844.142,486570.0,1935618.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,2.0,Frozen,1633.293,128425.0,716997.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,3.0,other,47.205,757455.0,1232076.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,4.0,Fish,2121.078,593615.0,1056222.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,5.0,Fruits & Vegetables,3556.11,294550.0,712341.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,6.0,Meat,14296.821,2918835.0,10890525.0,Type A,good,1,1
6.2017,United Kingdom,17647.0,Liverpool,13.0,Food,23498.649,5179450.0,14928783.0,Type A,good,1,1
6.2017,United Kingdom,17647.0,Liverpool,7.0,Clothing,9315.12,256210.0,2337369.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,8.0,Household,62.94,63745.0,589431.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,9.0,Hardware,2077.02,61485.0,469989.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,14.0,Non Food,11455.08,381440.0,3305394.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,15.0,Admin,3804.723,10.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,12.0,Checkout,7493.007,5560890.0,19296963.0,Type A,good,1,1
6.2017,United Kingdom,17647.0,Liverpool,16.0,Customer Services,2983.356,10.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,17.0,others,2014.08,10.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,17647.0,Liverpool,18.0,all,51248.895,5560890.0,2020059.0,Type A,bad,0,1
6.2017,United Kingdom,22117.0,Birmingham,1.0,Dry,1781.202,375570.0,1349622.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,2.0,Frozen,1375.239,64000.0,347013.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,3.0,other,47.205,396065.0,4755.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,4.0,Fish,1475.943,303685.0,2466.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,5.0,Fruits & Vegetables,1793.79,162940.0,400029.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,6.0,Meat,4632.384,1116845.0,3389721.0,Type A,bad,0,1
6.2017,United Kingdom,22117.0,Birmingham,13.0,Food,11105.763,2419105.0,6462066.0,Type A,good,1,1
6.2017,United Kingdom,22117.0,Birmingham,7.0,Clothing,3162.735,138755.0,1340790.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,8.0,Household,1548.324,45490.0,492120.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,9.0,Hardware,972.423,48530.0,361938.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,14.0,Non Food,5683.482,232775.0,2312625.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,15.0,Admin,2388.573,15.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,12.0,Checkout,3987.249,2651880.0,8977866.0,Type A,good,1,1
6.2017,United Kingdom,22117.0,Birmingham,16.0,Customer Services,2558.511,15.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,11.0,Delivery,6448.203,709390.0,2380704.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,17.0,others,31.47,15.0,0.0,Type A,bad,0,0
6.2017,United Kingdom,22117.0,Birmingham,18.0,all,32203.251,2651880.0,10758471.0,Type A,good,1,1
6.2017,United Kingdom,73949.0,Leicester,1.0,Dry,1875.612,462480.0,1974822.0,Type B,bad,0,0
6.2017,United Kingdom,73949.0,Leicester,2.0,Frozen,3068.325,155065.0,1007049.0,Type B,bad,0,0
6.2017,United Kingdom,73949.0,Leicester,3.0,other,47.205,709690.0,1205781.0,Type B,bad,0,0
